tripadvisor_entity_id,name,link,rating,reviews_count,price_range,phone,is_open_now,status_text,address,city,postal_code,country,country_code,latitude,longitude,parent_location_id,parent_location_name,featured_image,has_reservation,has_delivery,is_ad
14058027,ÔDELICE (Tsim Sha Tsui),https://www.tripadvisor.com/Restaurant_Review-g294217-d14058027-Reviews-ODELICE_Tsim_Sha_Tsui-Hong_Kong.html,4.7,333,$$ - $$$,+852 2520 2136,True,Open now,"100 Nathan Road Shop L407, 4/F, The ONE, Tsim Sha Tsui, Hong Kong China",,,China,CN,22.299944,114.17311,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/f9/ad/ff/facade.jpg,False,False,
8702546,The Optimist,https://www.tripadvisor.com/Restaurant_Review-g294217-d8702546-Reviews-The_Optimist-Hong_Kong.html,4.3,492,$$ - $$$,+852 2433 3324,True,Open now,"G-2/F, 239 Hennessy Road, Wan Chai, Hong Kong China",,,China,CN,22.277761,114.17593,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/24/bb/7a/8b/caption.jpg,True,False,
23113586,No Money So Lonely,https://www.tripadvisor.com/Restaurant_Review-g294217-d23113586-Reviews-No_Money_So_Lonely-Hong_Kong.html,4.6,240,$$ - $$$,+852 2338 8510,True,,"700 Nathan Road, Mong Kok Shop 406-408, 4/F, T.O.P This is Our Place, Hong Kong China",,,China,CN,22.3206,114.16948,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/27/fd/dd/caption.jpg,False,False,
1952785,Delaney's Kowloon Irish Bar,https://www.tripadvisor.com/Restaurant_Review-g294217-d1952785-Reviews-Delaney_s_Kowloon_Irish_Bar-Hong_Kong.html,4.2,620,$$ - $$$,+852 2301 3980,True,Open now,"No.77 Peking Road Tsim Sha Tsui, Hong Kong China",,,China,CN,22.296587,114.171776,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/30/00/c2/caption.jpg,False,False,
788798,The Verandah Restaurant,https://www.tripadvisor.com/Restaurant_Review-g294217-d788798-Reviews-The_Verandah_Restaurant-Hong_Kong.html,4.5,479,$$$$,+852 2696 6766,False,Closed now,"1/F, The Peninsula Hong Kong, 19-21 Nathan Road, Tsim Sha Tsui, Hong Kong China",,,China,CN,22.294756,114.17187,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/35/04/9d/the-verandah.jpg,False,False,
10786930,Samsen,https://www.tripadvisor.com/Restaurant_Review-g294217-d10786930-Reviews-Samsen-Hong_Kong.html,4.3,218,$$ - $$$,+852 2234 0001,False,Closed now,"G/F, 68 Stone Nullah Lane, Wan Chai, Hong Kong China",,,China,CN,22.2741,114.17411,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/f7/a0/e3/wagyu-beef-stir-fried.jpg,False,False,
4361851,Motorino Soho,https://www.tripadvisor.com/Restaurant_Review-g294217-d4361851-Reviews-Motorino_Soho-Hong_Kong.html,4.3,596,$$ - $$$,+852 2801 6881,True,Open now,"G/F, 14 Shelley Street, Central 15 Ship Street, Wan Chai, Hong Kong China",,,China,CN,22.281677,114.15302,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/09/0e/bf/our-pies-are-baked-in.jpg,True,False,
14003559,Popinjays,https://www.tripadvisor.com/Restaurant_Review-g294217-d14003559-Reviews-Popinjays-Hong_Kong.html,4.5,519,$$$$,+852 3141 8888,True,Open now,"26/F, 22 Cotton Tree Drive, Central The Murray, Hong Kong, Hong Kong China",,,China,CN,22.278091,114.16006,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/5a/0a/de/the-lifestyle-destination.jpg,False,False,
13130926,The Grill Room,https://www.tripadvisor.com/Restaurant_Review-g294217-d13130926-Reviews-The_Grill_Room-Hong_Kong.html,4.6,349,$$ - $$$,+852 2897 6288,False,Closed now,"2/F, 6-6A Humphrey's Avenue, Tsim Sha Tsui The Humphreys, Hong Kong China",,,China,CN,22.29834,114.17323,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/39/23/4d/getlstd-property-photo.jpg,True,False,
799850,Islam Food,https://www.tripadvisor.com/Restaurant_Review-g294217-d799850-Reviews-Islam_Food-Hong_Kong.html,4.1,190,$,+852 2382 2822,True,Open now,"1 Lung Kong Road, Kowloon City, Hong Kong China",,,China,CN,22.328224,114.190346,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/81/75/ee/islam-food-in-kowloon.jpg,False,False,
808255,Grissini (Grand Hyatt Hong Kong),https://www.tripadvisor.com/Restaurant_Review-g294217-d808255-Reviews-Grissini_Grand_Hyatt_Hong_Kong-Hong_Kong.html,4.5,594,$$$$,+852 2584 7722,False,Closed now,"2/F, Grand Hyatt Hong Kong 1 Harbour Road, Wan Chai, Hong Kong China",,,China,CN,22.28121,114.17235,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/9f/a9/fb/grissini-restaurant-interior.jpg,False,False,
24180826,The Pearl,https://www.tripadvisor.com/Restaurant_Review-g294217-d24180826-Reviews-The_Pearl-Hong_Kong.html,4.7,186,$$ - $$$,+852 5328 1503,True,,"4/F, Attitude on Granville, 20-22 Granville Road, Tsim Sha Tsui, Hong Kong, Hong Kong 999077 China",,999077,China,CN,22.299759,114.173775,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/56/ef/4f/caption.jpg,False,False,
1188846,The London Restaurant,https://www.tripadvisor.com/Restaurant_Review-g294217-d1188846-Reviews-The_London_Restaurant-Hong_Kong.html,3.8,442,$$ - $$$,+852 2771 8018,False,Closed now,"612 Nathan Road, Hong Kong China",,,China,CN,22.317377,114.169716,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/d0/65/07/img-20180925-100731-largejpg.jpg,False,False,
2325822,Le 188° Restaurant & Lounge,https://www.tripadvisor.com/Restaurant_Review-g294217-d2325822-Reviews-Le_188_Restaurant_Lounge-Hong_Kong.html,4.4,431,$$$$,+852 2121 2693,True,Open now,"41/F, Harbour Grand Hong Kong, MTR Fortress Hill Station, Exit A, 23 Oil Street, North Point, Hong Kong China",,,China,CN,22.288996,114.191734,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/27/2a/0d/le-188o-restaurant-lounge.jpg,False,False,
7693632,China Club,https://www.tripadvisor.com/Restaurant_Review-g294217-d7693632-Reviews-China_Club-Hong_Kong.html,4.4,340,$$$$,+852 2521 8888,True,Open now,"13-14/F, Old Bank of China Building, Bank Street Central, Hong Kong China",,,China,CN,22.28017,114.160805,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/20/02/f7/photo0jpg.jpg,False,False,
14920860,b+bc cafe - Tseung Kwan O,https://www.tripadvisor.com/Restaurant_Review-g294217-d14920860-Reviews-B_bc_cafe_Tseung_Kwan_O-Hong_Kong.html,4.7,266,$,+852 3106 2238,True,,"No.1, Tong Tak Street Shop 133-135, 1/F, Tseung Kwan O Plaza, Hong Kong China",,,China,CN,22.308746,114.26185,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/bf/dc/81/caption.jpg,False,False,
2481861,Chi Lin Vegetarian,https://www.tripadvisor.com/Restaurant_Review-g294217-d2481861-Reviews-Chi_Lin_Vegetarian-Hong_Kong.html,4.1,264,$$ - $$$,+852 3658 9388,True,Open now,"Long Men Lou, Nan Lian Garden, Hong Kong China",,,China,CN,22.339031,114.20574,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/41/31/f6/photo0jpg.jpg,False,False,
784570,Yue Kee Restaurant,https://www.tripadvisor.com/Restaurant_Review-g294217-d784570-Reviews-Yue_Kee_Restaurant-Hong_Kong.html,4.1,156,$$ - $$$,+852 2491 0105,True,Open now,"9 Sham Hong Road, Sham Tseng, Hong Kong China",,,China,CN,22.368052,114.05986,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/b2/3e/53/2.jpg,False,False,
844402,Morton's - The Steakhouse,https://www.tripadvisor.com/Restaurant_Review-g294217-d844402-Reviews-Morton_s_The_Steakhouse-Hong_Kong.html,4.3,881,$$$$,+852 2732 2343,True,Opens in 53 min,"4th Floor, The Sheraton Hotel & Towers, No.20 Nathan Road, Tsim Sha Tsui 20 Nathan Road, Kowloon, Hong Kong China",,,China,CN,22.294626,114.17292,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/aa/46/05/morton-s-the-steakhouse.jpg,True,False,
23137802,b+bc Cafe,https://www.tripadvisor.com/Restaurant_Review-g294217-d23137802-Reviews-B_bc_Cafe-Hong_Kong.html,4.8,164,$,+852 2123 9497,True,Open now,"249-251 Castle Peak Road, Yuen Long Shop3 & 5, G/F, Yuen Long Plaza ), Hong Kong China",,,China,CN,22.444876,114.023994,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/9e/63/bb/caption.jpg,False,False,
4373206,Duddell's,https://www.tripadvisor.com/Restaurant_Review-g294217-d4373206-Reviews-Duddell_s-Hong_Kong.html,3.9,444,$$$$,+852 2525 9191,True,Open now,"Levels 3 & 4, 1 Duddell Street, Central, Hong Kong China",,,China,CN,22.28012,114.157486,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/b0/8a/cd/duddell-s.jpg,True,False,
10661223,ALTO Bar & Grill,https://www.tripadvisor.com/Restaurant_Review-g294217-d10661223-Reviews-ALTO_Bar_Grill-Hong_Kong.html,4.4,357,$$ - $$$,+852 2603 7181,True,Open now,"18 Tang Lung Street 31/F, V Point, Hong Kong China",,,China,CN,22.279228,114.18162,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/3c/b0/1d/getlstd-property-photo.jpg,False,False,
15855321,Veda Café & Bar,https://www.tripadvisor.com/Restaurant_Review-g294217-d15855321-Reviews-Veda_Cafe_Bar-Hong_Kong.html,4.8,461,$$ - $$$,+852 3755 3067,False,Closed now,"2 Arbuthnot Road, Central Ovolo Hotel, Central, Hong Kong 00000 China",,00000,China,CN,22.280523,114.15464,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/4d/2e/30/veda-vegetarian-restaurant.jpg,False,False,
2166297,The Lounge & Bar,https://www.tripadvisor.com/Restaurant_Review-g294217-d2166297-Reviews-The_Lounge_Bar-Hong_Kong.html,4.6,1450,$$$$,+852 2263 2270,True,Open now,"1 Austin Road West, Kowloon, International Commerce Centre 102/F, The Ritz-Carlton Hong Kong, Hong Kong China",,,China,CN,22.303352,114.16019,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/50/40/5a/the-lounge-bar-the-ritz.jpg,True,False,
32823639,Sepoy Mess,https://www.tripadvisor.com/Restaurant_Review-g294217-d32823639-Reviews-Sepoy_Mess-Hong_Kong.html,4.9,163,$$ - $$$,+852 6603 7736,True,Open now,"Shop R008, 3/f, Elements, Civic Square, Elements, Civic Square, 1 Austin Rd W, Tsim Sha Tsui, Hong Kong 0000 China",,0000,China,CN,22.304195,114.16156,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/e8/57/c0/sepoy-mess.jpg,True,False,
13283405,Yardbird,https://www.tripadvisor.com/Restaurant_Review-g294217-d13283405-Reviews-Yardbird-Hong_Kong.html,4.0,126,$$ - $$$,+852 2547 9273,False,Closed today,"G/F, 154-158 Wing Lok Street, Sheung Wan, Hong Kong China",,,China,CN,22.287214,114.14924,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/8e/c6/72/photo0jpg.jpg,False,False,
10539219,BRICK LANE Gallery,https://www.tripadvisor.com/Restaurant_Review-g294217-d10539219-Reviews-BRICK_LANE_Gallery-Hong_Kong.html,4.3,258,$$ - $$$,+852 2721 0628,True,Open now,"G/F, No.17-23 Minden Avenue, Tsim Sha Tsui, Hong Kong China",,,China,CN,22.296822,114.174614,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/a6/cf/69/brick-lane-gallery-exterior.jpg,False,False,
17477529,Wingman,https://www.tripadvisor.com/Restaurant_Review-g294217-d17477529-Reviews-Wingman-Hong_Kong.html,4.8,190,$$ - $$$,+852 9607 5500,True,Open now,"No.37-43 Cochrane Street, Central 6/F, Cheung Hing Commercial Building, Hong Kong China",,,China,CN,22.28276,114.15395,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/24/ed/f5/a-range-of-our-wings.jpg,False,False,
8316856,Burger Joys,https://www.tripadvisor.com/Restaurant_Review-g294217-d8316856-Reviews-Burger_Joys-Hong_Kong.html,4.6,388,$$ - $$$,+852 2787 1288,True,Open now,"De Fenwick, No.42-50 Lockhart, Wanchai, Hong Kong China",,,China,CN,22.278257,114.17051,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/b2/70/b5/img-20210302-202423-387.jpg,False,False,
